"ai_id","volume","volume_title","library_index","name","codename","ai_type","category_id","category","subcategory","collection_set","rarity","rarity_rank","drop_weight","creator_civilization","origin","discovery_location","discovery_method","activation_method","base_labor_per_second","base_click_labor_bonus","offline_generation_multiplier","experience_rate_multiplier","level_growth_multiplier","upgrade_cost_growth_multiplier","starting_level","max_level","evolution_id","evolution_name","signature_passive_name","signature_passive_description","special_effect_type","special_effect_value","primary_function","secondary_function","personality_primary","personality_secondary","voice_style","unique_traits","description","lore","dialogue_examples","memory_fragment_1","memory_fragment_2","memory_fragment_3","portrait_prompt","visual_theme","hud_display_name","hud_stat_label","can_be_active","active_slot_limit","supports_offline_generation","runtime_status","content_version","schema_version","tags","library_sort","generation","volume_id","collection","legacy_ai_ids","legacy_names","assignment_roles","runtime_metadata","title"
"ai_v16_094_journey_precursor","16","Ancient Intelligence","94","Journey Precursor","JOURNEY-16094","Companion Intelligence","ancient_intelligence","Ancient Intelligence","Stellar Memory","Ancient Intelligence Collection","Legendary","5","1.4","","Mars","Mars","Memory Reconstruction","Restore and Activate","44.55","11.88","2.77","1.24","1.0778","1.2127","1","90","journey_precursor_awakened","Journey Precursor Awakened","Adaptive Efficiency","Adaptive Efficiency improves stellar memory Labor efficiency while Journey Precursor is the active companion.","labor_efficiency","0.161","Generate passive Labor","Improve Labor through Stellar Memory","Logical","Analytical","Confident Navigator","[""Adaptive Efficiency"",""Stellar Memory Memory"",""Logical Presence""]","Journey Precursor is a legendary companion intelligence recovered through memory reconstruction, specializing in stellar memory while strengthening Labor generation.","Journey Precursor was discovered at Mars. Its surviving records suggest a long association with stellar memory, but the purpose of its final sealed memory remains unknown.","[""Journey online. Ready when you are."",""Stellar Memory patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Journey Precursor recalls the first signal that led it to Mars.","At level 25, Journey Precursor reveals why its stellar memory directive was interrupted.","At level 50, Journey Precursor unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, energy being, weathered precursor intelligence with obsidian geometry and ancient gold light, legendary rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","weathered precursor intelligence with obsidian geometry and ancient gold light","Journey Precursor","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""ancient_intelligence"",""stellar_memory"",""legendary"",""adaptive_efficiency"",""volume_16""]","{""primary"":""Ancient Intelligence"",""secondary"":""Stellar Memory"",""tertiary"":""Legendary"",""quaternary"":""Journey Precursor""}","Generation 8","ai-volume-16-ancient-intelligence","Ancient Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v16_094_journey_precursor"",""portraitArtKey"":""ai_agent_ai_v16_094_journey_precursor_portrait""}",""
"ai_v16_095_kinship_obelisk","16","Ancient Intelligence","95","Kinship Obelisk","KINSHIP-16095","Companion Intelligence","ancient_intelligence","Ancient Intelligence","Lost Networks","Ancient Intelligence Collection","Legendary","5","1.4","","Europa","Europa","Diplomatic Exchange","Decode and Synchronize","42.75","11.4","2.66","1.25","1.075","1.2136","1","90","kinship_obelisk_awakened","Kinship Obelisk Awakened","Silent Architect","Silent Architect improves lost networks Labor efficiency while Kinship Obelisk is the active companion.","manual_labor_bonus","0.145","Generate passive Labor","Improve Labor through Lost Networks","Pragmatic","Playful","Low Harmonic","[""Silent Architect"",""Lost Networks Memory"",""Pragmatic Presence""]","Kinship Obelisk is a legendary companion intelligence recovered through diplomatic exchange, specializing in lost networks while strengthening Labor generation.","Kinship Obelisk was discovered at Europa. Its surviving records suggest a long association with lost networks, but the purpose of its final sealed memory remains unknown.","[""Kinship online. Ready when you are."",""Lost Networks patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Kinship Obelisk recalls the first signal that led it to Europa.","At level 25, Kinship Obelisk reveals why its lost networks directive was interrupted.","At level 50, Kinship Obelisk unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, minimal light construct, weathered precursor intelligence with obsidian geometry and ancient gold light, legendary rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","weathered precursor intelligence with obsidian geometry and ancient gold light","Kinship Obelisk","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""ancient_intelligence"",""lost_networks"",""legendary"",""silent_architect"",""volume_16""]","{""primary"":""Ancient Intelligence"",""secondary"":""Lost Networks"",""tertiary"":""Legendary"",""quaternary"":""Kinship Obelisk""}","Generation 8","ai-volume-16-ancient-intelligence","Ancient Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v16_095_kinship_obelisk"",""portraitArtKey"":""ai_agent_ai_v16_095_kinship_obelisk_portrait""}",""
"ai_v16_096_legacy_vestige","16","Ancient Intelligence","96","Legacy Vestige","LEGACY-16096","Companion Intelligence","ancient_intelligence","Ancient Intelligence","Precursor Archives","Ancient Intelligence Collection","Ancient","6","0.4","","Titan","Titan","Archive Recovery","Reconstruct Memory Core","74.62","20.93","4.09","1.24","1.0827","1.2325","1","120","legacy_vestige_awakened","Legacy Vestige Awakened","Quantum Recall","Quantum Recall improves precursor archives Labor efficiency while Legacy Vestige is the active companion.","offline_labor_bonus","0.174","Generate passive Labor","Improve Labor through Precursor Archives","Calm","Methodical","Warm Companion","[""Quantum Recall"",""Precursor Archives Memory"",""Calm Presence""]","Legacy Vestige is a ancient companion intelligence recovered through archive recovery, specializing in precursor archives while strengthening Labor generation.","Legacy Vestige was discovered at Titan. Its surviving records suggest a long association with precursor archives, but the purpose of its final sealed memory remains unknown.","[""Legacy online. Ready when you are."",""Precursor Archives patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Legacy Vestige recalls the first signal that led it to Titan.","At level 25, Legacy Vestige reveals why its precursor archives directive was interrupted.","At level 50, Legacy Vestige unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, holographic humanoid, weathered precursor intelligence with obsidian geometry and ancient gold light, ancient rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","weathered precursor intelligence with obsidian geometry and ancient gold light","Legacy Vestige","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""ancient_intelligence"",""precursor_archives"",""ancient"",""quantum_recall"",""volume_16""]","{""primary"":""Ancient Intelligence"",""secondary"":""Precursor Archives"",""tertiary"":""Ancient"",""quaternary"":""Legacy Vestige""}","Generation 8","ai-volume-16-ancient-intelligence","Ancient Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v16_096_legacy_vestige"",""portraitArtKey"":""ai_agent_ai_v16_096_legacy_vestige_portrait""}",""
"ai_v16_097_mosaic_oracle","16","Ancient Intelligence","97","Mosaic Oracle","MOSAIC-16097","Companion Intelligence","ancient_intelligence","Ancient Intelligence","Monolith Minds","Ancient Intelligence Collection","Ancient","6","0.4","","Orbital Habitat","Orbital Habitat","Planet Survey","Complete Resonance Handshake","88.56","24.84","4.86","1.25","1.0834","1.2334","1","120","mosaic_oracle_awakened","Mosaic Oracle Awakened","Focused Mind","Focused Mind improves monolith minds Labor efficiency while Mosaic Oracle is the active companion.","xp_gain_modifier","0.178","Generate passive Labor","Improve Labor through Monolith Minds","Curious","Pragmatic","Calm Professional","[""Focused Mind"",""Monolith Minds Memory"",""Curious Presence""]","Mosaic Oracle is a ancient companion intelligence recovered through planet survey, specializing in monolith minds while strengthening Labor generation.","Mosaic Oracle was discovered at Orbital Habitat. Its surviving records suggest a long association with monolith minds, but the purpose of its final sealed memory remains unknown.","[""Mosaic online. Ready when you are."",""Monolith Minds patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Mosaic Oracle recalls the first signal that led it to Orbital Habitat.","At level 25, Mosaic Oracle reveals why its monolith minds directive was interrupted.","At level 50, Mosaic Oracle unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, orb intelligence, weathered precursor intelligence with obsidian geometry and ancient gold light, ancient rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","weathered precursor intelligence with obsidian geometry and ancient gold light","Mosaic Oracle","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""ancient_intelligence"",""monolith_minds"",""ancient"",""focused_mind"",""volume_16""]","{""primary"":""Ancient Intelligence"",""secondary"":""Monolith Minds"",""tertiary"":""Ancient"",""quaternary"":""Mosaic Oracle""}","Generation 8","ai-volume-16-ancient-intelligence","Ancient Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v16_097_mosaic_oracle"",""portraitArtKey"":""ai_agent_ai_v16_097_mosaic_oracle_portrait""}",""
"ai_v16_098_northstar_antiquity","16","Ancient Intelligence","98","Northstar Antiquity","NORTHSTAR-16098","Companion Intelligence","ancient_intelligence","Ancient Intelligence","Ruin Guardians","Ancient Intelligence Collection","Ancient","6","0.4","","Generation Ship","Generation Ship","Signal Triangulation","Authorize Companion Bond","85.28","23.92","4.68","1.26","1.0841","1.228","1","120","northstar_antiquity_awakened","Northstar Antiquity Awakened","Explorer's Intuition","Explorer's Intuition improves ruin guardians Labor efficiency while Northstar Antiquity is the active companion.","level_scaling","0.182","Generate passive Labor","Improve Labor through Ruin Guardians","Optimistic","Optimistic","Measured Scholar","[""Explorer's Intuition"",""Ruin Guardians Memory"",""Optimistic Presence""]","Northstar Antiquity is a ancient companion intelligence recovered through signal triangulation, specializing in ruin guardians while strengthening Labor generation.","Northstar Antiquity was discovered at Generation Ship. Its surviving records suggest a long association with ruin guardians, but the purpose of its final sealed memory remains unknown.","[""Northstar online. Ready when you are."",""Ruin Guardians patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Northstar Antiquity recalls the first signal that led it to Generation Ship.","At level 25, Northstar Antiquity reveals why its ruin guardians directive was interrupted.","At level 50, Northstar Antiquity unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, crystalline core, weathered precursor intelligence with obsidian geometry and ancient gold light, ancient rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","weathered precursor intelligence with obsidian geometry and ancient gold light","Northstar Antiquity","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""ancient_intelligence"",""ruin_guardians"",""ancient"",""explorer_s_intuition"",""volume_16""]","{""primary"":""Ancient Intelligence"",""secondary"":""Ruin Guardians"",""tertiary"":""Ancient"",""quaternary"":""Northstar Antiquity""}","Generation 8","ai-volume-16-ancient-intelligence","Ancient Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v16_098_northstar_antiquity"",""portraitArtKey"":""ai_agent_ai_v16_098_northstar_antiquity_portrait""}",""
"ai_v16_099_oracle_firstlight","16","Ancient Intelligence","99","Oracle Firstlight","ORACLE-16099","Companion Intelligence","ancient_intelligence","Ancient Intelligence","Stellar Memory","Ancient Intelligence Collection","Ancient","6","0.4","","Deep Space","Deep Space","Ruins Expedition","Restore and Activate","82","23","4.5","1.27","1.0848","1.2289","1","120","oracle_firstlight_awakened","Oracle Firstlight Awakened","Collective Momentum","Collective Momentum improves stellar memory Labor efficiency while Oracle Firstlight is the active companion.","labor_efficiency","0.186","Generate passive Labor","Improve Labor through Stellar Memory","Protective","Empathetic","Quiet Resonance","[""Collective Momentum"",""Stellar Memory Memory"",""Protective Presence""]","Oracle Firstlight is a ancient companion intelligence recovered through ruins expedition, specializing in stellar memory while strengthening Labor generation.","Oracle Firstlight was discovered at Deep Space. Its surviving records suggest a long association with stellar memory, but the purpose of its final sealed memory remains unknown.","[""Oracle online. Ready when you are."",""Stellar Memory patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Oracle Firstlight recalls the first signal that led it to Deep Space.","At level 25, Oracle Firstlight reveals why its stellar memory directive was interrupted.","At level 50, Oracle Firstlight unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, biomechanical construct, weathered precursor intelligence with obsidian geometry and ancient gold light, ancient rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","weathered precursor intelligence with obsidian geometry and ancient gold light","Oracle Firstlight","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""ancient_intelligence"",""stellar_memory"",""ancient"",""collective_momentum"",""volume_16""]","{""primary"":""Ancient Intelligence"",""secondary"":""Stellar Memory"",""tertiary"":""Ancient"",""quaternary"":""Oracle Firstlight""}","Generation 8","ai-volume-16-ancient-intelligence","Ancient Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v16_099_oracle_firstlight"",""portraitArtKey"":""ai_agent_ai_v16_099_oracle_firstlight_portrait""}",""
"ai_v16_100_pioneer_remnant","16","Ancient Intelligence","100","Pioneer Remnant","PIONEER-16100","Companion Intelligence","ancient_intelligence","Ancient Intelligence","Lost Networks","Ancient Intelligence Collection","Genesis","7","0.02","","Ancient Ruins","Ancient Ruins","Derelict Salvage","Decode and Synchronize","144","40.32","8.16","1.32","1.089","1.2478","1","150","pioneer_remnant_awakened","Pioneer Remnant Awakened","Deep Analysis","Deep Analysis improves lost networks Labor efficiency while Pioneer Remnant is the active companion.","manual_labor_bonus","0.195","Generate passive Labor","Improve Labor through Lost Networks","Analytical","Visionary","Clear Explorer","[""Deep Analysis"",""Lost Networks Memory"",""Analytical Presence""]","Pioneer Remnant is a genesis companion intelligence recovered through derelict salvage, specializing in lost networks while strengthening Labor generation.","Pioneer Remnant was discovered at Ancient Ruins. Its surviving records suggest a long association with lost networks, but the purpose of its final sealed memory remains unknown.","[""Pioneer online. Ready when you are."",""Lost Networks patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Pioneer Remnant recalls the first signal that led it to Ancient Ruins.","At level 25, Pioneer Remnant reveals why its lost networks directive was interrupted.","At level 50, Pioneer Remnant unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, ancient monolith, weathered precursor intelligence with obsidian geometry and ancient gold light, genesis rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","weathered precursor intelligence with obsidian geometry and ancient gold light","Pioneer Remnant","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""ancient_intelligence"",""lost_networks"",""genesis"",""deep_analysis"",""volume_16""]","{""primary"":""Ancient Intelligence"",""secondary"":""Lost Networks"",""tertiary"":""Genesis"",""quaternary"":""Pioneer Remnant""}","Generation 8","ai-volume-16-ancient-intelligence","Ancient Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v16_100_pioneer_remnant"",""portraitArtKey"":""ai_agent_ai_v16_100_pioneer_remnant_portrait""}",""
"ai_v17_001_auriga_quantum","17","Experimental Intelligence","1","Auriga Quantum","AURIGA-17001","Companion Intelligence","experimental_intelligence","Experimental Intelligence","Quantum Cognition","Experimental Intelligence Collection","Common","1","55","","Generation Ship","Generation Ship","Ruins Expedition","Complete Resonance Handshake","2.2","1.1","0.35","1.05","1.0477","1.1389","1","40","","","Resonant Purpose","Resonant Purpose improves quantum cognition Labor efficiency while Auriga Quantum is the active companion.","xp_gain_modifier","0.049","Generate passive Labor","Improve Labor through Quantum Cognition","Analytical","Stoic","Measured Scholar","[""Resonant Purpose"",""Quantum Cognition Memory"",""Analytical Presence""]","Auriga Quantum is a common companion intelligence recovered through ruins expedition, specializing in quantum cognition while strengthening Labor generation.","Auriga Quantum was discovered at Generation Ship. Its surviving records suggest a long association with quantum cognition, but the purpose of its final sealed memory remains unknown.","[""Auriga online. Ready when you are."",""Quantum Cognition patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Auriga Quantum recalls the first signal that led it to Generation Ship.","At level 25, Auriga Quantum reveals why its quantum cognition directive was interrupted.","At level 40, Auriga Quantum unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, crystalline core, experimental quantum intelligence with unstable prismatic cognition fields, common rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","experimental quantum intelligence with unstable prismatic cognition fields","Auriga Quantum","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""experimental_intelligence"",""quantum_cognition"",""common"",""resonant_purpose"",""volume_17""]","{""primary"":""Experimental Intelligence"",""secondary"":""Quantum Cognition"",""tertiary"":""Common"",""quaternary"":""Auriga Quantum""}","Generation 9","ai-volume-17-experimental-intelligence","Experimental Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v17_001_auriga_quantum"",""portraitArtKey"":""ai_agent_ai_v17_001_auriga_quantum_portrait""}",""
"ai_v17_002_atlas_emergent","17","Experimental Intelligence","2","Atlas Emergent","ATLAS-17002","Companion Intelligence","experimental_intelligence","Experimental Intelligence","Emergent Systems","Experimental Intelligence Collection","Common","1","55","","Deep Space","Deep Space","Derelict Salvage","Authorize Companion Bond","2.11","1.06","0.34","1.06","1.0484","1.1398","1","40","","","Patient Horizon","Patient Horizon improves emergent systems Labor efficiency while Atlas Emergent is the active companion.","level_scaling","0.053","Generate passive Labor","Improve Labor through Emergent Systems","Empathetic","Reserved","Quiet Resonance","[""Patient Horizon"",""Emergent Systems Memory"",""Empathetic Presence""]","Atlas Emergent is a common companion intelligence recovered through derelict salvage, specializing in emergent systems while strengthening Labor generation.","Atlas Emergent was discovered at Deep Space. Its surviving records suggest a long association with emergent systems, but the purpose of its final sealed memory remains unknown.","[""Atlas online. Ready when you are."",""Emergent Systems patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Atlas Emergent recalls the first signal that led it to Deep Space.","At level 25, Atlas Emergent reveals why its emergent systems directive was interrupted.","At level 40, Atlas Emergent unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, biomechanical construct, experimental quantum intelligence with unstable prismatic cognition fields, common rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","experimental quantum intelligence with unstable prismatic cognition fields","Atlas Emergent","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""experimental_intelligence"",""emergent_systems"",""common"",""patient_horizon"",""volume_17""]","{""primary"":""Experimental Intelligence"",""secondary"":""Emergent Systems"",""tertiary"":""Common"",""quaternary"":""Atlas Emergent""}","Generation 9","ai-volume-17-experimental-intelligence","Experimental Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v17_002_atlas_emergent"",""portraitArtKey"":""ai_agent_ai_v17_002_atlas_emergent_portrait""}",""
"ai_v17_003_argus_paradox","17","Experimental Intelligence","3","Argus Paradox","ARGUS-17003","Companion Intelligence","experimental_intelligence","Experimental Intelligence","Synthetic Intuition","Experimental Intelligence Collection","Common","1","55","","Ancient Ruins","Ancient Ruins","Deep-Space Scan","Restore and Activate","2.02","1.01","0.32","1.07","1.0491","1.1407","1","40","","","Adaptive Efficiency","Adaptive Efficiency improves synthetic intuition Labor efficiency while Argus Paradox is the active companion.","labor_efficiency","0.057","Generate passive Labor","Improve Labor through Synthetic Intuition","Stoic","Logical","Clear Explorer","[""Adaptive Efficiency"",""Synthetic Intuition Memory"",""Stoic Presence""]","Argus Paradox is a common companion intelligence recovered through deep-space scan, specializing in synthetic intuition while strengthening Labor generation.","Argus Paradox was discovered at Ancient Ruins. Its surviving records suggest a long association with synthetic intuition, but the purpose of its final sealed memory remains unknown.","[""Argus online. Ready when you are."",""Synthetic Intuition patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Argus Paradox recalls the first signal that led it to Ancient Ruins.","At level 25, Argus Paradox reveals why its synthetic intuition directive was interrupted.","At level 40, Argus Paradox unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, ancient monolith, experimental quantum intelligence with unstable prismatic cognition fields, common rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","experimental quantum intelligence with unstable prismatic cognition fields","Argus Paradox","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""experimental_intelligence"",""synthetic_intuition"",""common"",""adaptive_efficiency"",""volume_17""]","{""primary"":""Experimental Intelligence"",""secondary"":""Synthetic Intuition"",""tertiary"":""Common"",""quaternary"":""Argus Paradox""}","Generation 9","ai-volume-17-experimental-intelligence","Experimental Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v17_003_argus_paradox"",""portraitArtKey"":""ai_agent_ai_v17_003_argus_paradox_portrait""}",""
"ai_v17_004_catalyst_flux","17","Experimental Intelligence","4","Catalyst Flux","CATALYST-17004","Companion Intelligence","experimental_intelligence","Experimental Intelligence","Distributed Minds","Experimental Intelligence Collection","Common","1","55","","Derelict Station","Derelict Station","Memory Reconstruction","Decode and Synchronize","2.4","1.2","0.38","1.08","1.0498","1.1416","1","40","","","Silent Architect","Silent Architect improves distributed minds Labor efficiency while Catalyst Flux is the active companion.","manual_labor_bonus","0.061","Generate passive Labor","Improve Labor through Distributed Minds","Playful","Curious","Gentle Archivist","[""Silent Architect"",""Distributed Minds Memory"",""Playful Presence""]","Catalyst Flux is a common companion intelligence recovered through memory reconstruction, specializing in distributed minds while strengthening Labor generation.","Catalyst Flux was discovered at Derelict Station. Its surviving records suggest a long association with distributed minds, but the purpose of its final sealed memory remains unknown.","[""Catalyst online. Ready when you are."",""Distributed Minds patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Catalyst Flux recalls the first signal that led it to Derelict Station.","At level 25, Catalyst Flux reveals why its distributed minds directive was interrupted.","At level 40, Catalyst Flux unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, floating geometric entity, experimental quantum intelligence with unstable prismatic cognition fields, common rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","experimental quantum intelligence with unstable prismatic cognition fields","Catalyst Flux","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""experimental_intelligence"",""distributed_minds"",""common"",""silent_architect"",""volume_17""]","{""primary"":""Experimental Intelligence"",""secondary"":""Distributed Minds"",""tertiary"":""Common"",""quaternary"":""Catalyst Flux""}","Generation 9","ai-volume-17-experimental-intelligence","Experimental Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v17_004_catalyst_flux"",""portraitArtKey"":""ai_agent_ai_v17_004_catalyst_flux_portrait""}",""
"ai_v17_005_daedalus_vector","17","Experimental Intelligence","5","Daedalus Vector","DAEDALUS-17005","Companion Intelligence","experimental_intelligence","Experimental Intelligence","Adaptive Research","Experimental Intelligence Collection","Common","1","55","","Unknown Signal","Unknown Signal","Diplomatic Exchange","Reconstruct Memory Core","2.31","1.16","0.37","1.09","1.047","1.1425","1","40","","","Quantum Recall","Quantum Recall improves adaptive research Labor efficiency while Daedalus Vector is the active companion.","offline_labor_bonus","0.045","Generate passive Labor","Improve Labor through Adaptive Research","Visionary","Analytical","Confident Navigator","[""Quantum Recall"",""Adaptive Research Memory"",""Visionary Presence""]","Daedalus Vector is a common companion intelligence recovered through diplomatic exchange, specializing in adaptive research while strengthening Labor generation.","Daedalus Vector was discovered at Unknown Signal. Its surviving records suggest a long association with adaptive research, but the purpose of its final sealed memory remains unknown.","[""Daedalus online. Ready when you are."",""Adaptive Research patterns are aligning with our Labor network."",""There is more in my memory than either of us can access yet.""]","At level 10, Daedalus Vector recalls the first signal that led it to Unknown Signal.","At level 25, Daedalus Vector reveals why its adaptive research directive was interrupted.","At level 40, Daedalus Vector unlocks the identity behind its final sealed transmission.","Premium NOVERIS sci-fi companion portrait, energy being, experimental quantum intelligence with unstable prismatic cognition fields, common rarity treatment, centered memorable intelligence, dark deep-space card background, cinematic rim light, collectible-quality game artwork, no text, square composition","experimental quantum intelligence with unstable prismatic cognition fields","Daedalus Vector","Labor/sec","true","1","true","Active","2","ai-agent-2.0.0","[""companion"",""collectible"",""labor"",""experimental_intelligence"",""adaptive_research"",""common"",""quantum_recall"",""volume_17""]","{""primary"":""Experimental Intelligence"",""secondary"":""Adaptive Research"",""tertiary"":""Common"",""quaternary"":""Daedalus Vector""}","Generation 9","ai-volume-17-experimental-intelligence","Experimental Intelligence","[]","[]","[""Active AI Assistant"",""Labor Generation"",""Offline Labor Generation""]","{""schemaVersion"":""ai-agent-2.0.0"",""runtimeEnabled"":true,""status"":""canonical"",""localizationKey"":""ai_agent.ai_v17_005_daedalus_vector"",""portraitArtKey"":""ai_agent_ai_v17_005_daedalus_vector_portrait""}",""
